place_id,name,rating,kategori,htm,latitude,longitude,deskripsi
143,Bale Banjar Sangkring,4.6,Budaya Dan Sejarah,25000,-78122863,110343125,galeri seni kontemporer yang menjadi ruang ekspresi kreatif seniman yogyakarta selain pameran seni tempat ini juga menjadi ruang diskusi pertunjukan dan kegiatan budaya
145,Gereja Sayidan,4.2,Budaya Dan Sejarah,0,-78035488,1103698419,bangunan bergaya gotik yang ikonik di tepi sungai code sering dijadikan latar foto karena arsitekturnya yang unik meski bukan tempat ibadah aktif gereja ini menarik perhatian banyak wisatawan
150,Candi Barong,4.6,Budaya Dan Sejarah,10000,-77756537,1104973011,candi hindu peninggalan abad ke ini terletak di perbukitan menyuguhkan pemandangan indah serta suasana tenang candi ini dikenal karena arsitekturnya yang unik dan letaknya yang tersembunyi
151,Nol Kilometer Jl.Malioboro,4.7,Budaya Dan Sejarah,0,-78013803,1103647652,titik pusat kota yogyakarta yang menjadi tempat berkumpulnya wisatawan seniman jalanan dan berbagai kegiatan publik landmark penting yang sering dijadikan titik awal penjelajahan malioboro
155,Candi Gebang,4.5,Budaya Dan Sejarah,5000,-77514654,1104162887,candi kecil bergaya hindu yang terletak di area pemukiman warga meski mungil candi ini menyimpan nilai sejarah yang tinggi dan menjadi bukti keberadaan peradaban kuno di sleman
156,Kekayon Museum,4.2,Budaya Dan Sejarah,20000,-78145939,1104130604,museum budaya yang menyimpan koleksi wayang batik dan benda benda seni khas jawa tempat ini juga sering menjadi lokasi edukasi budaya dan seni pertunjukan wayang
157,Museum Wayang Kekayon,4.2,Budaya Dan Sejarah,20000,-781406244,1104131033,museum wayang kekayon ini didirikan oleh almarhum prof dr dr kph soejono prawirohadikusumo guru besar ugm sekaligus dokter ahli saraf jiwa dan diresmikan oleh kgpaa paku alam viii pada tahun museum ini mengoleksi berbagai jenis wayang yang ada di indonesia selain sebagai tujuan wisata seni budaya museum ini juga memiliki fungsi pendidikan wahana penelitian dan rekreasi wayang merupakan kekayaan luhur budaya bangsa indonesia yan museum ini juga nyaman dan asri dengan taman parkir luas serta pendapa megah untuk perayaan pernikahan pameran pertemuan sarasehan dan lain lain g patut kita banggakan terbukti atas pengakuan unesco atas wayang sebagai warisan pusaka dunia
160,Museum TNI AD Dharma Wiratama,4.7,Budaya Dan Sejarah,0,-77823778,1103754172,museum ini menyajikan sejarah panjang tni angkatan darat melalui koleksi senjata kendaraan militer seragam dan dokumentasi perjuangan terletak di jantung kota yogyakarta museum ini menjadi sarana edukasi nasionalisme dan militer bagi pengunjung segala usia
161,Museum of Indonesian Education,4.6,Budaya Dan Sejarah,2500,-7774829,110387176,museum edukatif yang menampilkan perkembangan sistem pendidikan di indonesia dari masa ke masa cocok untuk pelajar dan keluarga yang ingin mengetahui sejarah pendidikan nasional secara visual dan interaktif
173,Museum of Biology UGM,4.4,Budaya Dan Sejarah,7000,-78017655,1103744009,museum edukatif milik universitas gadjah mada ini memiliki koleksi ribuan spesimen hewan tumbuhan dan fosil tempat ini sangat cocok untuk pelajar dan peneliti yang ingin belajar tentang keanekaragaman hayati indonesia
174,Tamansari Keraton,4.6,Budaya Dan Sejarah,15000,-78102151,110358903,kompleks bekas taman kerajaan kesultanan yogyakarta yang dulunya digunakan untuk tempat pemandian dan tempat meditasi para raja arsitekturnya unik dan sarat akan nilai sejarah
177,Tamansari Water Castle,4.6,Budaya Dan Sejarah,15000,-78100369,1103591915,salah satu ikon sejarah di yogyakarta berupa kompleks bangunan bekas tempat pemandian putri keraton dikenal karena lorong lorong bawah tanah dan bangunan artistik untuk spot foto
178,Gunung Gamping,4.3,Budaya Dan Sejarah,10000,-78046696,1103196567,bukit kapur yang menawarkan wisata edukasi geologi tempat ini cocok untuk tracking ringan sambil belajar tentang formasi batuan karst di yogyakarta
184,History Of Java Museum (HOJM),4.5,Budaya Dan Sejarah,25000,-78439029,110362261,museum interaktif yang menyajikan sejarah panjang pulau jawa dari zaman prasejarah hingga masa kini menggunakan teknologi ar vr dan instalasi modern edukatif dan futuristik
187,Museum Sri Sultan Hamengkubuwono IX,4.7,Budaya Dan Sejarah,10000,-78083193,1103644395,museum yang menyimpan peninggalan pribadi dan catatan sejarah dari sri sultan hb ix tokoh penting dalam kemerdekaan ri cocok untuk belajar sejarah nasional dari perspektif yogyakarta
189,Sasana wiratama,4.3,Budaya Dan Sejarah,0,-77871244,1103514031,museum perjuangan pangeran diponegoro yang menyimpan benda benda peninggalan beliau tempat ini menjadi simbol perlawanan terhadap penjajahan dan edukasi sejarah perjuangan bangsa
195,Candi Bubrah,4.3,Budaya Dan Sejarah,40000,-77465277,1104929268,candi budha yang terletak di kawasan prambanan bernama “bubrah” karena kondisinya dulu rusak kini menjadi spot sejarah dan arkeologi yang menarik
197,Candi Kedulan,4.5,Budaya Dan Sejarah,0,-7742562,1104696979,candi hindu peninggalan abad ke yang ditemukan terkubur oleh erupsi merapi saat ini masih dalam proses ekskavasi dan pelestarian
204,Candi Kimpulan,4.7,Budaya Dan Sejarah,0,-76883712,1104153399,candi kecil yang ditemukan di area kampus uii merupakan candi hindu dengan struktur sederhana namun bernilai sejarah tinggi
206,ARTJOG MMXIX,4.7,Budaya Dan Sejarah,50000,-77996687,1103533668,pameran seni kontemporer berskala internasional yang diadakan tahunan di yogyakarta tahun mengusung tema keberagaman dan inklusivitas
211,Candi Donotirto,4.4,Budaya Dan Sejarah,0,-77955613,1103612095,candi kecil yang berada di dekat mata air suci menarik untuk dikunjungi karena menyatukan unsur arsitektur keagamaan dan alam
212,Candi Lumbung,4.4,Budaya Dan Sejarah,40000,-77481336,110492962,candi budha yang terletak di kompleks prambanan memiliki struktur menyerupai lumbung padi dan menjadi bagian dari jejak akulturasi budaya hindu budha
216,Candi Indah,4.2,Budaya Dan Sejarah,0,-77447651,1104171248,situs candi kecil yang masih dalam tahap konservasi namun memiliki nilai sejarah dan arkeologi penting di kawasan prambanan
217,Taman Tino Sidin,4.7,Budaya Dan Sejarah,10000,-77995125,1103449674,taman dan galeri seni yang didedikasikan untuk pelukis sekaligus tokoh pendidikan seni rupa tino sidin cocok untuk wisata seni keluarga
220,Wisata Candi Kembar,4.5,Budaya Dan Sejarah,10000,-77401262,11050544,dua candi kecil berdampingan yang menawarkan suasana tenang dan nilai sejarah tinggi terletak di sekitar area pegunungan
224,Cemeti - Institute for Art and Society,4.6,Budaya Dan Sejarah,0,-78177918,1103623492,lembaga seni kontemporer di yogyakarta yang aktif mengadakan pameran diskusi dan kolaborasi seni lintas disiplin dan budaya
230,Pangurakan Gate,4.6,Budaya Dan Sejarah,15000,-78015969,1103646114,pangurakan gate adalah pintu gerbang bersejarah yang menjadi akses utama menuju kompleks keraton yogyakarta dari arah utara bangunan ini memiliki nilai arsitektural dan historis tinggi karena menjadi bagian dari sumbu filosofis yogyakarta yang menghubungkan gunung merapi keraton dan laut selatan lokasi ini sering dilewati dalam upacara tradisional keraton dan merupakan spot foto ikonik bagi wisatawan
231,Candi Ijo,4.7,Budaya Dan Sejarah,10000,-7783381475,1105104366,candi ijo adalah sebuah kompleks percandian bercorak hindu berada kilometer arah tenggara dari candi ratu boko atau kira kira kilometer di sebelah timur kota yogyakarta candi ini diperkirakan dibangun antara kurun abad ke sampai dengan ke masehi pada saat zaman kerajaan medang periode mataram
243,Candi Gana,4.1,Budaya Dan Sejarah,7500,-77439064,1104961559,candi kecil bercorak hindu yang menyimpan nilai sejarah dan keunikan arsitektur
246,Bangsal Magangan,4.7,Budaya Dan Sejarah,10000,-78087595,1103637221,bangunan bersejarah yang dahulu menjadi bagian penting dalam struktur keraton yogyakarta
252,Candi Siwa,4.5,Budaya Dan Sejarah,25000,-77520327,1104912079,salah satu candi utama di kompleks prambanan megah dan penuh nilai spiritual hindu
255,Museum dan Tanah Liat,4.6,Budaya Dan Sejarah,0,-78200451,1103394857,museum kreatif berbasis tanah liat dengan karya seni interaktif dan edukasi keramik
256,Tugu Jam,4.5,Budaya Dan Sejarah,24000,-78064821,1103630733,penanda waktu klasik di area kota yang menjadi ikon lokal dengan nilai sejarah unik
261,Museum Sonobudoyo Unit II,4.7,Budaya Dan Sejarah,10000,-78040124,110366348,unit lanjutan museum budaya jawa menyajikan koleksi keris batik dan artefak sejarah
262,Sonobudoyo State Museum Unit II,4.7,Budaya Dan Sejarah,10000,-78040124,110366348,museum negara yang memamerkan kekayaan budaya dan sejarah jawa secara mendalam
263,Brahma Temple,4.5,Budaya Dan Sejarah,25000,-77523837,1104912216,candi di kompleks prambanan yang didedikasikan untuk dewa brahma arsitekturnya megah dan simetris
271,Karangnongko Temple,4.1,Budaya Dan Sejarah,0,-76771502,1105569914,situs candi kecil bercorak hindu tersembunyi namun menyimpan pesona historis
280,Kadisoka Temple,3.8,Budaya Dan Sejarah,0,-77553303,1104459721,candi kecil yang ditemukan di tengah pemukiman menyimpan nilai arkeologi penting
284,Museum Rs Mata Dr Yap,4.5,Budaya Dan Sejarah,0,-7780141,1103741398,museum kedokteran mata pertama di indonesia menyimpan sejarah dunia oftalmologi
286,Museum Geoteknologi Mineral,4.5,Budaya Dan Sejarah,0,-77816997,1104146097,museum edukatif yang menampilkan batuan mineral dan teknologi geologi
288,Perwara Temple,4.4,Budaya Dan Sejarah,50000,-77516703,1104921881,candi candi pendamping di kompleks prambanan yang berjumlah puluhan mencerminkan struktur kosmis hindu
290,Candi Morangan,4.3,Budaya Dan Sejarah,15000,-76848173,1104694913,situs candi yang ditemukan kembali dalam keadaan terkubur simbol sejarah masa lalu yang unik
297,Morangan Temple,4.1,Budaya Dan Sejarah,15000,-76848728,1104695674,candi hindu dari abad ke atau ke yang terletak di morangan sleman terletak meter di bawah permukaan tanah dan terdiri dari candi utama serta candi perwara yang terbuat dari batu andesit
303,OMAH ELABU,4.3,Budaya Dan Sejarah,0,-78499751,1104795727,restoran dengan konsep tradisional pedesaan di patuk gunung kidul menawarkan suasana sejuk dan nyaman dengan pemandangan perbukitan
319,Taman Wisata Candi Sojiwan,4.5,Budaya Dan Sejarah,8000,-77604197,1104955436,kompleks candi yang menawarkan pemandangan arsitektur kuno dan suasana yang menenangkan
320,Candi Wisnu,4.5,Budaya Dan Sejarah,75000,-7751692,1104912105,salah satu candi di kompleks prambanan yang didedikasikan untuk dewa wisnu menampilkan arsitektur khas hindu
322,Guide Francophone et Chauffeur de Voiture Privé de Voyage Yogyakarta Java Indonésie,5,Budaya Dan Sejarah,11500,-78206473,1103773068,layanan pemandu wisata dan sopir pribadi berbahasa prancis yang menyediakan tur khusus di yogyakarta dan sekitarnya untuk wisatawan francophone
324,Candi Dawangsari,4.3,Budaya Dan Sejarah,0,-77743486,1104973873,candi yang terletak di yogyakarta menawarkan pemandangan arsitektur kuno dan suasana yang menenangkan
334,THR Gabusan Square,3.8,Budaya Dan Sejarah,0,-78773087,1103520114,pusat perbelanjaan yang juga dilengkapi dengan fasilitas hiburan seperti bioskop dan area permainan anak
335,Gedung Jefferson,4.2,Budaya Dan Sejarah,0,-77832145,1103658164,sebuah gedung ikonik yang menjadi salah satu landmark kota menawarkan fasilitas ruang acara dan pusat pertemuan
336,Taman Lampion Candi Plaosan,4.4,Budaya Dan Sejarah,5000,-77402939,1105053448,taman indah yang dipenuhi lampion warna warni menciptakan suasana yang romantis dan cocok untuk berfoto
342,Museum Batik Keraton Yogyakarta,4.9,Budaya Dan Sejarah,20000,-78075139,1103645895,di museum batik keraton yogyakarta wisatawan akan disuguhi sekitar an motif asli keluarga kerajaan tak seperti ruangan museum lain di komplek keraton khusus di museum batik pengunjung dilarang memotret terdapat foto foto raja dan ratu dari generasi ke generasi lengkap dengan penjelasan filosofinya
346,Museum Padepokan Sumber Karahajon,4.3,Budaya Dan Sejarah,0,-7859559,110409273,museum yang menyajikan nilai budaya spiritual dan sejarah lokal yang sarat filosofi jawa
350,Museum Romo Mangun,4.1,Budaya Dan Sejarah,0,-77841172,1103709179,museum yang mengenang karya dan pemikiran romo mangun arsitek dan tokoh pendidikan indonesia
365,Candi Kelir,4.7,Budaya Dan Sejarah,30000,-77520476,1104918414,situs candi kecil yang menyimpan sejarah masa lalu dan menjadi objek wisata sejarah yang menarik
369,Museum Monumen Kowani,4.3,Budaya Dan Sejarah,50000,-77823912,1104023938,monumen yang menjadi simbol perjuangan wanita indonesia dilengkapi museum yang informatif
371,Candi Gebang,4.8,Budaya Dan Sejarah,5000,-7751691,1104163246,candi hindu kuno dengan ukuran kecil namun memiliki nilai sejarah tinggi di tengah lingkungan tenang
375,Situs Candi Banjaran,4.5,Budaya Dan Sejarah,25000,-77215546,1105259585,reruntuhan candi kecil yang menyimpan cerita sejarah dan spiritual masa lalu
383,Candi ASU Klaten,4.2,Budaya Dan Sejarah,3000,-77423022,1105155871,letaknya di dk bener ds bugisan kec prambanan klaten candi asu yang terletak di luar komplek taman wisata prambanan kurang lebih berjarak km dari komplek taman wisata prambanan dan berada di dekat perumahan penduduk bentuk candi saat ini terkesan berserakan namun telah dilindungi oleh pagar
384,Candi Plaosan Lor,4.2,Budaya Dan Sejarah,3000,-77403775,1105047736,kompleks candi buddha yang megah dengan arsitektur kembar dikenal karena relief halus dan suasana tenang yang cocok untuk wisata sejarah dan fotografi
386,MUSEUM GARUDA,4.8,Budaya Dan Sejarah,0,-78480274,1103526747,museum yang menampilkan koleksi beragam tentang garuda lambang negara indonesia serta artefak budaya lainnya
387,Museum Muhamadiyah,4,Budaya Dan Sejarah,30000,-78342532,1103837813,menampilkan sejarah dan kontribusi organisasi muhammadiyah dalam bidang pendidikan sosial dan keagamaan di indonesia
388,Musium Waterpark Wonoboyo,4.6,Budaya Dan Sejarah,2500,-7730046,110536511,kombinasi antara museum dan taman air menawarkan edukasi sejarah serta wahana permainan air untuk anak anak
394,Candi Card,5,Budaya Dan Sejarah,25000,-7702717,1104110383,spot wisata edukatif dan spiritual yang menghadirkan suasana sejarah peradaban jawa kuno cocok untuk pecinta arkeologi dan budaya
396,Graceland 66,5,Budaya Dan Sejarah,20000,-77763136,1104071704,tempat hiburan dan rekreasi yang menyediakan berbagai fasilitas untuk keluarga dan anak anak
404,Bangsal Kencana,4.3,Budaya Dan Sejarah,15000,-78077158,1103638489,bangunan megah di keraton yogyakarta yang digunakan untuk upacara resmi menampilkan arsitektur jawa klasik dan ornamen bersejarah
405,Candi Sumberwatu,3.3,Budaya Dan Sejarah,0,-77684278,1104965595,situs candi kecil yang menawarkan panorama alam sekitar cocok untuk wisata sejarah dan menikmati suasana tenang
406,Kotagede Heritage Trail,5,Budaya Dan Sejarah,0,-78263088,110398512,jalur wisata yang mengajak pengunjung menyusuri peninggalan sejarah kotagede termasuk makam raja rumah tradisional dan industri perak
407,Museum Temporer Sonobudoyo,5,Budaya Dan Sejarah,10000,-78019387,1103644618,museum yang menampilkan pameran sementara tentang budaya dan sejarah jawa melengkapi koleksi utama museum sonobudoyo
419,WISATA CANDI SARI,4.7,Budaya Dan Sejarah,5000,-77615828,1104740437,candi buddha dari abad ke dengan arsitektur elegan cocok untuk wisata budaya dan fotografi sejarah
422,Candi Pembakaran,5,Budaya Dan Sejarah,40000,-77690965,1104885363,situs arkeologi yang diyakini sebagai tempat kremasi atau pembakaran jenazah pada masa lalu memberikan wawasan tentang ritual kuno
425,Graha Candi,5,Budaya Dan Sejarah,50000,-78265832,11047927,bangunan dengan arsitektur candi yang digunakan untuk berbagai acara budaya dan keagamaan mencerminkan kekayaan budaya lokal
431,Monumen Deles Indah,5,Budaya Dan Sejarah,9500,-7572719,110467008,monumen yang terletak di kawasan deles menawarkan pemandangan alam dan sejarah lokal
432,Monumen Serang Umum 1 Maret,5,Budaya Dan Sejarah,3000,-78096391,1103551478,monumen yang memperingati peristiwa serangan umum maret penting dalam sejarah perjuangan kemerdekaan indonesia
437,Sokkel klok voor Eeuw Nederlandsch-Indische,5,Budaya Dan Sejarah,0,-77995673,1103649177,jam lonceng yang menjadi peninggalan sejarah kolonial menandai waktu dan peristiwa penting
75,Desa Wisata Pulesari,4.4,Desa Wisata,50000,-76258806,110371698,suasana khas pedesaan akan segera menyambut para wisatawan saat menjejakan kaki pertama kali di desa yang masuk dalam kabupaten sleman ini sungai berair jernih perkebunan salak yang tertata rapi dan sapaan ramah dari warga menjadi pemandangan lumrah di desa ini
121,Desa Wisata Pentingsari,4.4,Desa Wisata,20000,-76430482,1104296004,desa wisata pentingsari terletak di lereng gunung merapi sekitar kilometer dari pusat kota yogyakarta desa ini dikenal di mancanegara sebagai salah satu desa wisata dengan segudang penghargaan dusun pentingsari berbentuk seperti semenanjung dimana sebelah barat terdapat lembah yang sangat curam yaitu kali kuning dan sebelah selatan terdapat lebah yang berupak goa ledok ponteng dan gondoran sebelah timur terdapat lembah yang curam yaitu kali pawon dan sebelah utara merupakan dataran yang dapat berhubungan langsung dengan tanah di sekeliling kelurahan umbulharjo sampai ke pelataran gunung merapi dusun pentingsari terdiri dari dua dusun yaitu bonorejo dan pentingsari ada beberapa program wisata desa seperti live in kemah trekking atau outbound yang bisa dinikmati untuk kegiatan wisata budaya wisatawan bisa mengikuti kegiatan seperti belajar gamelan menari membatik membuat wayang rumput dan membuat janur
122,Desa Wisata Gamplong,4.4,Desa Wisata,5000,-78055232,1102374676,berada di kabupaten sleman tepatnya kilometer dari titik nol yogyakarta tempat wisata yang sering dijuluki mini hollywood ini menawarkan berbagai desain bangunan unik sangat cocok bagi wisatawan yang menyukai fotografi
125,Pasar Kembang,4.2,Desa Wisata,0,-77899242,1103651209,jalan pasar kembang merupakan gang kecil yang merupakan perkampungan penduduk banyak penduduk yang tinggal di kawasan ini mereka hidup dengan damai dan tak sedikit yang banyak meraup rezeki karena kedatangan wisatawan penginapan banyak berdiri di tengah suasana perkampungan dengan keramahan para penduduknya
128,Taman Lampion (Taman Pelangi),4.3,Desa Wisata,20000,-77503631,1103698154,taman lampion atau juga sering disebut taman pelangi monjali adalah salah satu wisata saat malam hari yang bisa anda kunjungi bersama keluarga atau teman selain berjalan jalan menikmati gemerlap lampu anda juga bisa melakukan kegiatan seru lainnya seperti dengan mengendarai becak mini bermain bola air bugee jumping atv trampolin perahu dayung kereta mini dan lain lain asiknya lagi area wisata taman lampion juga sering diadakan live konser musik
196,Plengkung Wijilan,4.6,Kuliner,0,-78038148,1103666102,gerbang benteng tua peninggalan keraton yogyakarta sering dijadikan spot foto dan penanda akses menuju kawasan kuliner gudeg wijilan
218,Stasiun Kereta Api Bantul,4.4,Kuliner,0,-7887327,110329554,bangunan stasiun tua yang kini tidak beroperasi namun menjadi titik historis transportasi dan jalur rel di wilayah bantul
223,Bahasa Kopi,4.6,Kuliner,0,-77344993,1103897969,kafe edukatif yang menggabungkan pengalaman ngopi dengan pelatihan bahasa diskusi budaya dan ruang komunitas kreatif
377,Kauman Pakualaman Yogyakarta,5,Kuliner,0,-78010347,1103751922,kawasan bersejarah dengan nilai budaya tinggi dan arsitektur klasik kerajaan
389,Padepokan suroloyo,5,Kuliner,2000,-79497203,1105415388,tempat spiritual di perbukitan menoreh dengan pemandangan alam yang indah sering dikunjungi untuk meditasi dan menikmati matahari terbit
391,Pendopo Pilahan,4.6,Kuliner,20000,-78150311,1104005391,bangunan tradisional jawa yang digunakan untuk berbagai acara budaya dan komunitas
361,Kampung Pitu,4.1,Minat Khusus,15000,-7820850095,1105502363,desa di kawasan pegunungan dengan kepala keluarga menyuguhkan kehidupan sederhana dan budaya khas lokal
19,Monumen Yogya Kembali,4.5,Museum,15000,-77495904,1103696068,museum monumen jogja kembali adalah sebuah museum budaya dan sejarah perjuangan kemerdekaan republik indonesia yang ada di kota yogyakarta dan dikelola oleh departemen kebudayaan dan pariwisata museum yang berada di bagian utara kota ini banyak dikunjungi oleh para pelajar dalam acara darmawisata museum monumen dengan bentuk kerucut ini terdiri dari lantai dan dilengkapi dengan ruang perpustakaan serta ruang serbaguna pada rana pintu masuk dituliskan sejumlah nama pahlawan yang gugur di daerah wehrkreise iii ris antara tanggal desember sampai dengan juni dalam ruang museum di lantai terdapat benda benda koleksi realia replika foto dokumen heraldika berbagai jenis senjata bentuk evokatif dapur umum dalam suasana perang kemerdekaan tandu dan dokar kereta kuda yang pernah dipergunakan oleh panglima besar jenderal soedirman juga disimpan di sini di ruang museum nomor monumen jogja kembali beralamat di jalan raya ring road utara sleman yogyakarta
22,Central Museum of the Air Force Dirgantara Mandala,4.5,Museum,3000,-77899338,1104156788,museum pusat tni au “dirgantara mandala” adalah museum yang digagas oleh tni angkatan udara untuk mengabadikan peristiwa berbudaya dan sejarah dalam lingkungan tni au bermarkas di kompleks pangkalan udara adi sutjipto yogyakarta museum ini sebelumnya berada berada di jalan tanah abang bukit jakarta dan diresmikan pada april oleh panglima au laksamana roesmin noerjadin lalu dipindahkan ke yogyakarta pada juli
42,Jogja National Museum,4.6,Museum,0,-78001175,1103534164,bagi para pecinta kesenian tentu tidak akan pernah melewatkan yang namanya tempat atau gedung yang menyimpan berbagai hasil kesenian salah satu gedung kesenian di kawasan yogyakarta yang cukup terkenal adalah jogja national museum letaknya berada di jalan amri yahya yogyakarta ini museum ini sendiri sudah berdiri cukup lama dan menyajikan berbagai karya seni menarik nanapik secara singkat museum ini mempertontonkan aneka karya seni kontemporer yang unik dan berkualitas tinggi bagi anda yang sangat suka atau sedang menempuh studi seputar karya seni kontemporer maka keputusan untuk berkunjung ke tempat ini sangatlah tepat anda akan disambut dengan karya karya seni rupa dari berbagai seniman dan juga dengan kreativitas serta keunikannya masing masing
66,Museum HM Soeharto,4.4,Museum,0,-77913177,1102805284,museum soeharto adalah adalah bangunan berbudaya dan sejarah berbentuk museum yang menyimpan memoar dan peninggalan peninggalan jenderal besar tni soeharto yang diresmikan pada tahun museum ini berdiri di atas tanah milik soeharto yang terletak di dusun kemusuk lor desa argomulyo kecamatan sedayu kabupaten bantul daerah istimewa yogyakarta di dalam memorial ini terdapat sebuah bangunan joglo besar di pusat lokasi rumah kakek buyut pak harto yaitu notosudiro terdapat juga barang barang peninggalan diorama budaya dan sejarah kehidupan pak harto dokumen arsip nasional video dan beberapa foto yang berkaitan dengan budaya dan sejarah pak harto
100,Camera House Borobudur,4.1,Museum,15000,-76244995,1102027713,camera house borobudur ini rumah yang dibentuk menyerupai kamera dslr berukuran raksasa rumah kamera ini adalah museum yang menampilkan hasil lukisan pak tanggol dan terdapat studio foto yang unik serta menarik kamu dapat melihat lukisan lukisan yang indah yang terdapat di camera house borobudur ini
147,D'Walik,4.5,Museum,50000,-78163681,1103866164,museum ilusi optik yang menyuguhkan berbagai instalasi foto d dan ruang terbalik sangat cocok untuk wisata keluarga dan penggemar konten foto unik di media sosial
302,Monument obelisk 1 Century of Muhammadiyah,4.4,Museum,0,-78131132,1103221465,monumen obelisk abad muhammadiyah adalah tugu peringatan di kampus umy bantul yang dibangun untuk mengenang tahun kontribusi muhammadiyah di bidang pendidikan sosial dan dakwah monumen berbentuk obelisk ini juga menjadi landmark edukatif dan simbol keteguhan organisasi
353,Museum Pergerakan Wanita Indonesia Mandala Bhakti Wanitatama,4.7,Museum,0,-77839154,1103932776,museum yang menampilkan kontribusi perempuan indonesia dalam sejarah perjuangan bangsa
357,Museum Sidik Martowidjojo,4,Museum,0,-78084446,1103629506,museum seni dan pribadi yang menampilkan karya serta sejarah hidup pelukis sidik martowidjojo
433,Museum Pendidikan dan Mainan Kolong Tangga,5,Museum,15000,-78001114,1103679986,museum yang menampilkan koleksi mainan dan alat pendidikan dari berbagai era memberikan nostalgia dan edukasi
16,Pantai Goa Cemara,4.3,Pantai,4000,-7999423,110248963,adalah kawasan wisata terpadu satu pintu dengan pembagian area yang jelas public area memang seperti diutamakan di pantai ini jajaran pedagang lokal berpadu dengan ramainya pasar tradisional dengan area cakupan luas meliputi wilayah konservasi penyu hijau wilayah lahan pertanian daerah wisata dan pelestarian hutan cemara pasar tradisional wisata pantai outbond camping ground ruang pertemuan atv jip wisata offroad gumukpasir kuliner dan cinderamata dengan dukungan fasilitas publik yang lengkap dan terus berkembang fasilitas publik seperti mck kantor sekretariat kantor keamanan posko sar rumah ibadah pos kesehatan juga tersedia
21,Depok Beach,4.3,Pantai,10000,-80137087,1102914777,pantai depok yang letaknya hanya km dari parangtritis ini memang terkenal di kalangan wisatawan lokal selain karena keindahan pantainya wisata pantai yogyakarta yang satu ini juga terkenal dengan aneka menu seafood yang rasanya mampu menggoyang lidah tidak heran hampir seluruh warga yang tinggal di sekitar pantai ini berprofesi sebagai nelayan itulah kenapa hidangan laut yang diolah di tempat ini sangat istimewa sebab memang semua ikan dan seafood yang ada di sini memang masih segar ketika diolah
25,Pantai Drini,4.5,Pantai,10000,-81384509,110577522,pantai drini merupakan salah satu pantai di deretan pantai selatan gunungkidul yang banyak direkomendasikan pantai ini dijuluki sebagai ‘pantai perawan’ karena kondisi pantai ini masih bersih dengan suasana yang masih alami udara tempat wisata ini sejuk aliran airnya tenang dan pasir putihnya begitu mempesona
26,Pantai Parangtritis,4.5,Pantai,6000,-8024608,1103298045,pantai parangtritis merupakan salah satu ikon di kabupaten bantul pantai ini memiliki pasir hitam di pantai ini dapat bermain atv menaiki kuda di sisi utara timur pantai dapat menemukan bukit kecil yang sangat cocok untuk menikmati pemandangan sore hari ditemani angin pantai ini memiliki cerita misteri di dalamnya
34,Pantai Wediombo,4.5,Pantai,5000,-81902176,1107103772,daya tarik pantai ini terletak di gugusan karangnya sepanjang bibir pantai wedi ombo dihiasi hamparan karang bebatuan ini membuat wedi ombo bagaikan taman karang yang luas selain itu lautnya yang tenang membuat lokasinya cocok untuk bersantai pantai wedi ombo berada di pinggiran teluk pantai ini menghadap ke barat dengan garis pantai nyaris lurus ini membuat angin laut yang menerpa tidak sekencang pantai lainnya sehingga lautnya pun cenderung lebih tenang
35,Pantai Parangkusumo,4.4,Pantai,3000,-8022769,110324995,pantai parangkusumo merupakan salah satu pantai yang dianggap sakral oleh penduduk setempat masyarakat jogja meyakini adanya hubungan spesial antara keraton jogja dengan nyi roro kidul penguasa pantai selatan dalam tradisi jawa pantai parangkusumo dianggap sebagai gerbang utama atau jalan menuju keraton gaib laut selatan kerajaan nyi roro kidul karena itu tak heran jika pantai parangkusumo kerap menjadi tujuan peziarah saat bulan sura dalam kalender penanggalan jawa begitu pun pada hari hari biasa pengunjung akan meramaikan pantai saat malam selasa kliwon dan jumat kliwon meski kental dengan nuansa mistis dan legenda pantai parangkusumo juga menawarkan pemandangan yang tak kalah indah dari pantai lain di jogja di sini kamu akan melihat tumbuhan sejenis kelapa sawit berjejer di bagian belakang pantai yang menciptakan kesan asri
39,Pantai Cemara Sewu Bantul Yogyakarta,4.4,Pantai,10000,-8019114,1103145616,jika anda mencari suasana nyaman dan ketenangan maka pantai ini lah juaranya seperti namanya yang berarti pantai seribu cemara maka begitu anda tiba di area pantai anda akan langsung disambut dengan pohon cemara pohon cemara menjadi ikon penting bagi pantai ini berbeda dengan pantai pantai lain yang akan semakin panas jika hari semakin siang di pantai cemoro sewu suasana teduh akan bisa selalu anda rasakan walaupun matahari sangat menyengat sekalipun gazebo gazebo yang berdiri rapi di antara pepohonan cemara yang rimbun membuat pengunjung semakin betah untuk bersantai di sana apalagi jika semakin sore angin pantai akan semakin semilir menambah sejuk suasana
44,Pantai Indrayanti,4.4,Pantai,12000,-81508415,1106129852,pantai kecil berpasir putih yang dikelilingi pepohonan dan bebatuan besar serta beragam restoran pertokoan
